"product_id","short_description","full_description","meta_title","meta_keywords","full_image_description","full_text_description"
5734,"간편하고 맛있는 냉동 김밥입니다. 우엉과 유부가 들어있어 짭조름하고 고소한 맛이 좋습니다. 전자레인지로 쉽게 조리할 수 있어 편리하며, 양도 적당합니다. 특히 1+1 행사로 저렴하게 구매할 수 있어 더욱 만족스럽습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070982314_0_c28c0719.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070982314_1_f2c03553.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070982314_2_1f8d044a.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070982314_3_d4fc8db2.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070982314_4_fa3a5c15.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070982314_5_1de7c5fb.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070982314_6_1429ce6c.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070982314_7_cd1c964f.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070982314_8_1f4ba58e.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070982314_9_51a5b4d8.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070982314_10_3b14eedf.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070982314_11_8b1bee10.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070982314_12_d983faf1.jpg""]",
5735,"김치치즈주먹밥은 맛있고 간편한 간식으로 인기가 높습니다. 특히 아이들이 좋아하며, 전자레인지로 쉽게 데워 먹을 수 있어 바쁜 아침이나 방학 간식으로 적합합니다. 또한 치즈와 김치의 조화로운 맛이 일품이며, 가성비도 좋습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070924839_0_2fb05973.jpg""]",
5736,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071030795_0_ef5035e8.jpg""]",
5737,간편하고 맛있는 냉동 비빔밥입니다. 양도 적당하고 기름기가 적어 건강에 좋습니다. 특히 1+1 할인 행사로 저렴하게 구매할 수 있어 더욱 만족스럽습니다.,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071030772_0_f4f8b1c4.jpg""]",
5738,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070924816_0_d9643662.jpg""]",
5739,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/069457362_0_7fd063a2.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/069457362_1_f2a04ee3.jpg""]",
5740,"맛있고 간편한 제품으로 고객들에게 인기가 많습니다. 특히 아침 식사나 간식으로 적합하며, 다양한 맛과 합리적인 가격으로 자주 구매하는 제품입니다. 또한 조리가 쉽고 휴대성이 좋아 여행 시에도 유용합니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/068021326_0_ddc292d5.jpg""]",
5741,"간편하고 맛있는 컵스프로 고객들에게 인기가 많습니다. 특히 빠른 조리와 편리한 섭취가 장점이며, 여행이나 아침 식사로 적합합니다. 또한 반찬 대용으로도 활용도가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/068021303_0_761384ed.jpg""]",
5742,"간편하고 맛있는 컵스프로 높은 만족도를 보입니다. 다양한 맛과 빠른 조리가 장점이며, 특히 아이들 간식으로 인기가 좋습니다. 또한 빵과 함께 먹기 좋아 자주 구매하는 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/068021316_0_4e806d39.jpg""]",
5743,간편하고 맛있는 스프로 아침 식사에 적합합니다. 치즈 맛이 풍부하며 오트밀과 함께 먹으면 더욱 맛있습니다. 아이들도 좋아하는 제품입니다.,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/068021332_0_706ea0eb.jpg""]",
5744,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070366917_0_8178ed92.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070366917_1_76618b04.jpg""]",
5745,다이어트 식사로 적합하며 맛있고 고기가 들어있는 진한 맛의 스프입니다. 세일 때 구매하면 더욱 좋습니다.,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070611138_0_b89525fd.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070611138_1_76618b04.jpg""]",
5746,"제품이 꼼꼼하게 포장되어 안전하게 배송되었으며, 특히 저렴한 가격으로 구매할 수 있어 만족스럽습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/069695350_0_58b94381.jpg""]",
5747,"편안하고 부드러운 맛으로 온 가족이 즐길 수 있는 단호박 스프입니다. 과하게 달지 않아 건강에도 좋으며, 특히 집에 상비해두면 든든한 식품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/069695407_0_2ec746c7.jpg""]",
5748,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/069695344_0_2ab7fdb4.jpg""]",
5749,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/069695426_0_b927e03a.jpg""]",
5750,국산 쌀로 만든 떡국은 양이 많고 쫀득하며 맛있습니다. 특히 할인 행사로 저렴하게 구매할 수 있어 더욱 좋습니다.,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071283898_0_a88e2af2.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071283898_1_1270bb44.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071283898_2_65bd5b45.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071283898_3_83be5318.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071283898_4_f446ad27.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071283898_5_1247341c.jpg""]",
5751,"간편하고 맛있는 풀무원 떡볶이는 적당히 매콤하며 양도 풍부합니다. 어묵, 계란 등을 추가하면 더욱 맛있고, 쉽고 빠르게 조리할 수 있어 편리합니다. 특히 쫄깃한 식감과 풍부한 맛으로 고객 만족도가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/069255900_0_69d5d0cf.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/069255900_1_634eeffd.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/069255900_2_634eeffd.jpg""]",
5752,"쫄깃하고 맛있는 떡국떡으로, 퍼지지 않아 요리하기 편리합니다. 국산 쌀로 만들어 품질이 우수하며, 떡만두국이나 라면에 특히 잘 어울립니다. 자주 구매하는 인기 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/106864376_0_d5031fea.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/106864376_1_f447323e.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/106864376_2_3899a59b.jpg""]",
5753,떡국떡은 맛있고 쫄깃하며 퍼지지 않아 인기가 높습니다. 가격이 저렴하면서도 품질이 좋아 자주 구매하는 제품입니다. 떡볶이로도 활용 가능하며 일년 내내 맛있게 즐길 수 있습니다.,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/128400674_0_d5031fea.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/128400674_1_f447323e.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/128400674_2_3899a59b.jpg""]",
5754,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071150186_0_46e7b407.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071150186_1_76618b04.jpg""]",
5755,"치즈 떡볶이는 맛있고 편리한 간식으로 인기가 높습니다. 특히 아이들이 좋아하며, 맵지 않아 초등학생도 즐길 수 있습니다. 풀무원 제품이라 안심하고 먹을 수 있으며, 가격대비 만족도가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/069255923_0_6cecd60a.jpg""]",
5756,떡국과 떡볶이에 적합하며 다양한 요리에 활용도가 높습니다. 가격 대비 만족도가 높고 양도 적당해 사용하기 편리합니다.,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071174964_0_2f9fc466.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071174964_1_76618b04.jpg""]",
5918,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070248084_0_80c210bf.jpg""]",
5757,"깨끗하고 쫄깃한 식감으로 맛있으며, 가성비도 좋습니다. 특히 홈플러스 세일 상품으로 저렴하게 구매할 수 있어 만족도가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071150192_0_2ec91585.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071150192_1_76618b04.jpg""]",
5758,"맛있고 가성비 좋은 오뎅 제품입니다. 특히 치즈 떡볶이떡이 맛있으며, 재구매할 만큼 만족도가 높습니다.",,,,"",
5759,"쫄깃한 쌀떡과 어묵이 들어있는 편리한 떡볶이입니다. 맛있고 양도 많아 가성비가 좋으며, 적당히 매콤하고 달콤한 소스가 특징입니다. 추억의 포장마차 맛을 재현하여 많은 사람들이 재구매하는 인기 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071050431_0_bb4dcaca.jpg""]",
5760,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071183861_0_cd13909d.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071183861_1_76618b04.jpg""]",
5761,"쫄깃하고 쫀득한 쌀떡이 맛있으며, 활용도가 높아 자주 구매하는 제품입니다. 배송이 빠르고 품질도 우수합니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071174935_0_308dd244.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071174935_1_76618b04.jpg""]",
5762,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071290474_0_ec5391d3.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071290474_1_4ea8a492.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071290474_2_733548de.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071290474_3_67b8bf2c.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071290474_4_77cda971.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071290474_5_4c093678.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071290474_6_b4345a4d.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071290474_7_dbe95a8e.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071290474_8_291b1281.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071290474_9_10889a6e.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071290474_10_ffb50100.jpg""]",
5763,"조랭이떡은 쫄깃하고 부드러운 식감으로 인기가 높습니다. 우리쌀로 만들어 맛이 좋고, 떡국, 떡볶이, 라면 등 다양한 요리에 활용도가 높습니다. 특히 아이들이 모양을 좋아해 자주 구매하는 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070184216_0_c760aaca.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070184216_1_16b26264.jpg""]",
5764,쫄깃하고 고소한 밀떡볶이가 인기가 많습니다. 양념이 잘 배고 다용도로 활용할 수 있어 자주 구매하는 제품입니다. 특히 풀무원 제품이 맛있다고 합니다. 쫀득한 식감과 저렴한 가격도 장점입니다.,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/138313382_0_d5031fea.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/138313382_1_f447323e.jpg""]",
5765,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/124501077_0_63b4019d.jpg""]",BLOCKQUOTE { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } P { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { } BLOCKQUOTE { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } P { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { } BLOCKQUOTE { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } P { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { }
5766,"맛있고 편리한 치즈떡볶이로, 조리가 쉽고 맵기도 적당합니다. 특히 치즈의 풍미가 좋아 자주 구매하는 인기 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071050448_0_762795d0.jpg""]",
5767,"쫀득한 가래떡과 맛있는 양념이 특징인 미정당 떡볶이가 인기입니다. 간편하게 조리할 수 있어 편리하며, 맛이 좋아 재구매율이 높습니다. 특히 쫄깃한 식감과 달달한 맛이 일품이라 호평받고 있습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/069525103_0_cac6e642.jpg""]",
5768,"소포장으로 1인분 먹기 좋은 우리쌀 떡국떡입니다. 만두국에도 잘 어울리며, 저렴한 가격으로 구매할 수 있어 만족도가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070127533_0_97873abd.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070127533_1_e9ab84a6.jpg""]",
5769,"국산쌀로 만든 떡국떡은 쫄깃하고 맛있습니다. 라면이나 볶음요리에도 잘 어울리며, 크기가 적당하고 잘 불지 않습니다. 가격도 저렴해 자주 구매하는 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/121514199_0_ace359a1.jpg""]",
5770,"뽀로로 크림 떡볶이는 아이들이 매우 좋아하는 맛있는 간식입니다. 부드러운 크림 맛과 신선한 포장이 특징이며, 가격도 저렴해 자주 구매하게 됩니다. 다양한 맛으로 즐길 수 있어 더욱 인기가 있습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/068387601_0_15211ca8.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/068387601_1_7cb0b84c.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/068387601_2_ea2baa1e.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/068387601_3_a978cceb.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/068387601_4_e6a53145.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/068387601_5_922e55f3.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/068387601_6_63c4e142.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/068387601_7_fe8fc593.jpg""]",
5771,"겨울 간식으로 완벽한 가래떡입니다. 약한 불에 구우면 더욱 맛있고 쫄깃해지며, 간편하게 즐길 수 있습니다. 아이들도 좋아하는 맛있는 간식입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071290486_0_9d625a16.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071290486_1_e5f52ef3.jpg""]",
